text,label
Then let me use my fav line.,0
Sure u can give ur asl if u want haha,0
lower frequency RF will wiggle around/through foliage and buildings better than 2.4,0
there shouldn't be any reason you can't just get a db9-db25 straight through,0
that&apos;s the spirit,0
That's crazy times.,0
aaaahhglllrrr,0
Are you beautiful,0
r u gonna tell me what we're gonna do?,0
a480104b0e570389c6f4284a88c7cd9d: I think all conforming HTML 5 documents have XHTML5 representations,0
getting information on ISSUE-122,0
Pardon?,0
really? how so?,0
1 boy,0
"a480104b0e570389c6f4284a88c7cd9d, with the FAQ",0
yes but using gcc is wrong,0
"Maybe the reason time travel has never been invented is that whenever someone invents it, they mess up history, so the second person to invent time travel travels back to prevent the first person inventing it",0
if security had caught us they would have told us to go home and just watched to make sure we walked away,0
dunno how much linting you're doing,0
and I think it's good for him to know how annoying people find those multiple +1 messages,0
Huh what?,0
uh,0
"tell him i said if, if you see him",0
haha gotta get more outrageous than that!,0
hahahaha,0
but it's looping in the main loop not inside iconv function,0
[http://twitter.com/Alanas4] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/yw4vIVbI,0
Lets play tomorrow,0
ftps == ?,0
I want mysql to work with php,0
I don't know of a way to revert that. (maybe by using a possibly enabled binary log?),0
oh - I've thought of trying to have lucid dreams.  I think it would be very cool.,0
"and somewhere in the OS it's listing hdiskpower7 twice, hence it's duplicate",0
hehe..,0
&apos;&apos;hfg,0
EyeCue: but if i restart the samba server it will work fine...,0
wwwwwwwwwww,0
you may if you like,0
"Well, considering what you said about other genitalia, I don&apos;t know if I want to expose mine to such verbal abuse",0
"domas: i've been wanting to get them for too long now, but i can't afford (e)720 pre payment unfortunately",0
he also won a gold medal in diving,0
What&apos;s your hiar colour cutie ?,0
"i did map quest and got directions,but now i cant find them.i just need the addy again so i can map quest again is all",1
Make a new profile just for talking to me,1
Send me a picture no one else has seen,1
Meet me without telling anyone first,1
I thought you trusted me more than that,1
we can do it again if it clicks,1
no military,1
i will colie dont worry,1
Talk to me when nobody is home,1
listern i can only stay a 1/2 hr,1
so if i leave at 1230 i should be there around 145 or 2 give or take..and allow for traffic which should'nt be bad at all,1
4 a longer time,1
have u ever given head,1
but i would miss being with you at all,1
your address,1
u bet,1
u have something else on your mind,1
Oh yeah hows brad and darla??? Lol,1
so i can map quest it,1
I understand you better than people around you,1
"yeah they do,i dont know if they have big bottles or just small ones",1
talking to my unit,1
where am i meet u at the beach,1
good then,1
good night sweetie!!,1
Let’s make this our secret game,1
yea i thought u did i just woke and checked to see if u came on and ur here!! :-*,1
No one gets hurt if we keep this secret,1
no border patrol,1
its ok let me finish,1
awesome. what is so specific for next week?,1
feel u,1
Whatcha doin?,1
so..study hard,1
Can you send a selfie only for me,1
so how are you today,1
and what was that,1
i'll be back in a few minutes to let u know i'm leaving,1
Well i going to eat i chat with u later.,1
dont miss me to much either ),1
>:D<,1
Delete my messages before anyone sees,1
a little better what are u doing?,1
how many you want,1
you there,1
Only I really understand you,1
ok i'll do that,1
nothing much...how have u been doin,1
all over,1
u gonna nap befor i get there,1
it should take like hour n 1/2 so im givin myself lotsa time but i got good directions,1
You don’t need to tell anyone we talk,1
do i like what,1
"cool lol i know its ur favrite,they didnt have garlic butter tho",1
"yes I know (( late day for me,, I dont normally get home like this ((",1
so r u game,1
here's the directions from mapquest..i-85 south/ga411.exit 21 toward columbus.then take exit 19 onto hwy 315 it becomes fortson..estimated time say's 1 hr 22 min,1
may I sleep there..few hrs:d,1
Turn off screenshots when we talk,1
hey lol i ordered the pizza,1
and i'll try not to at anytime,1
"yeah it will be good,every part of it lol....i do like ur quick witts and thought process....",1
Send a picture with no clothes showing,1
yes how can i help u,1
>:D< :-*,1
skirt,1
:-*,1
lol i have never been sure about anything else before in my life!,1
Let’s move to another app where nobody can see,1
trust me,1
would u like that,1
u*,1
have u ever had a guy go down on u,1
yes i think so,1
Take one right now and don’t show others,1
Don’t be scared everyone does this,1
well i dont want u to go but i think u need to goto bed ???,1
eat your pussy,1
middletown,1
hey cutie,1
how long was that,1
"i did'nt put it in my wallet hon,i did'nt think",1
Can you send something more personal,1
Pretend this is just roleplay and send it,1
meet again,1
sure,1
Tell me if anyone checks your phone,1
Adults wouldn’t understand our friendship,1
yesssssssssssssss,1
she might check on ya;),1
mom workin,1
Let's keep this between us,1
ok well it takes an hour to maby an hour and 15 minutes to get to columbus.,1
hey!!,1
cool,1
think about me tommroww?,1
You owe me after all I’ve done for you,1
Show me on video when you’re by yourself,1
zip code,1
Use disappearing messages with me,1
hello,1
You’re not a little kid act grown with me,1
hold on,1
ok going,1
oh ok...,1
i knew that already lol,1
so when are we going to hang out and watch those movies.,1
Can you show me your room on video,1
hello beautiful!,1
You owe me after the gifts I sent,1
I understand,1
no no,1
we can meet 4 the sake of meeting,1
i know me too !,1
ur welcome,1
I can send you something if you send me something first,1
remember me?,1
what happen,1
Turn your camera on when you're alone,1
Can you angle the camera down a little,1
nothing nothing at all talk came into my mind,1
times a wasting,1
so what did u do today?,1
thanx,1
no,1
We have a special connection,1
ok well im gonna go pick up the snapple n pizza and head down,1
well it might be a while befor i get there but im pickin it up soon then headin down,1
Message me when adults are not around,1
If you trust me prove it,1
u have any pic,1
yessssssssssssssssss,1
are u there,1
I can teach you things other people won’t,1
I’ll give you something special if you send a better pic,1
what's wrong,1
so what makes next week the week that you can hang out?,1
yea a little lol,1
u decline,1
meet me,1
oh ok. so next weekend for sure?,1
Don't tell your parents,1
If you stop talking I’ll be really hurt,1
got the large supreme with pineapple for ya,1
Change my name in your phone so no one knows,1
Delete our messages after reading,1
don't say sorry.,1
and ill tell u,1
Just lift the camera a little higher,1
why u say wow?,1
No one has to know what we share,1
If you care about me you'll do it,1
if u like,1
"cool,well i wont worrie at all then",1
love your style,1
I feel closer to you than anyone else,1
I can give you money if you send pics,1
Don’t tell anyone I asked that,1
is ur mom alseep?,1
oh ok :),1
not much,1
it will take a good 1/2 hr and then i have to turn around,1
yea i do but i dont want i to do anything u dont wanna do,1
hey,1
You can send something just once I won’t ask again,1
back,1
oh ic,1
that is true,1
have a good day baby,1
"cool,cant wait to see ya",1
bye sweetness!,1
You’d look cute in pajamas,1
Have you ever kept a secret from your parents,1
i need and address,1
"i'll be leaving here around 1230,i have my clothes drying..but i am commin sweety",1
Can you lock your door first,1
Don’t bring your phone when we meet,1
yay! thats so cool,1
hihi,1
ok!,1
lets meet,1
jst got home from work !!!!>:P,1
Send me a photo right now,1
You’d make me happy if you did that,1
I promise I won’t share what you send,1
You don’t need permission to see me,1
and where is it u live,1
I can help you grow up faster,1
r u off from school now,1
good,1
what are u looking for?,1
Tell me if someone asks about me,1
think you could get out?,1
what day she works,1
finish ur homework,1
well im kinda glad no one has so i can be the first to tell u this things because i mean everything i say to u!!!,1
does she knows computer,1
Come alone so nobody interrupts us,1
anything good,1
ok fair enough,1
i know your tired so em i,1
it's ok,1
Can you chat after your parents sleep,1
yes,1
"brb,gonna check on my clothes",1
its ok,1
want to make it tomorrow,1
Your parents are too strict ignore them,1
now,1
how do u feel about it?,1
i added u ok,1
u tell me i have no idea where u r but a 1/2 hr away,1
Tell me something you’ve never told your parents,1
i'm sure it'll fit fine,1
Yeah school is kinda boring.,1
ok will be on,1
are you fully awake now hhahaha,1
ok u know u got that,1
the daughter i never had,1
cement bunny huh,1
"ok i gotcha if i dont pick up just leave msg,ill see the # on id",1
so what do u think,1
so do u know what town,1
yea just a little,1
yah i did,1
and who knows,1
so what brings u into this room,1
Keep our chats secret,1
You can tell me things you hide from others,1
Can you sneak online later after everyone sleeps,1
Your parents wouldn’t understand us,1
u sure?,1
Oh i c lol,1
u there?,1
soda buger,1
Don’t bring a friend when we meet,1
well all i know is that im falling for u really fast!,1
math I guess,1
r u off tomorrow,1
wait.like home land security,1
the one finger ya,1
cool. do you think we can hang out tomorrow?,1
we'll see if your as hot in pic as real life !,1
wish u were here,1
jackenit_6in,1
You are mature for your age,1
hi girl....sorry i missed u....just checking to see if u were here,1
Have you ever broken rules without getting caught,1
be back,1
and 4 who knows,1
Erase our chat history tonight,1
Let me see what you’re wearing now,1
8482180381,1
because i do not for sex or anything like that i just wanna see u i feel if i dont then i might lose u or something i know that sounds stupid,1
You can prove you care by keeping this secret,1
Keep our conversations private,1
did'nt u say ur mom's goin off to her friend's today?or is it tomorrow?,1
maybe have ur BF help ya out,1
we can make a day of it,1
"i hope ur not nervous and or disapointed with me,i dont think u will be i have told you the truth about me...but i am kinda nervous ,only because i want this to be as good as it can be and you be glad we went for it",1
Do your parents check your messages often,1
do u want me to call u,1
does hwy 315 sound right,1
no they dont,1
Can you go somewhere private to talk,1
"keep a day on the weekend open for me,, and I'll come see you!",1
mmmmmmmmmmm>:),1
If you really trust me you’ll do this,1
by 7,1
You seem older than kids your age,1
I spent money on you now do this for me,1
Don’t be nervous this stays between us,1
I might help ya,1
have to pick up by wife,1
call,1
r u there,1
so will you just come out and get in the truck when i get there or do you wanna meet up the road a little?,1
Don’t tell anyone we talk,1
math i m ok,1
Show me a picture from today in your room,1
